tweetOG,tweetBR,class
Facebook posts shared thousands of times claim that the US Federal Emergency Management Agency (FEMA) is offering hazard pay compensation to individuals who worked during the novel coronavirus pandemic.,Os postos do Facebook compartilham milhares de vezes afirmam que a Agência Federal de Gerenciamento de Emergência dos EUA está oferecendo uma compensação de pagamento de risco para indivíduos que trabalhavam durante a nova pandemia de coronavírus.,0
5G technology creates coronavirus in human cells,A tecnologia 5G cria coronavírus em células humanas,0
US Education Secretary Betsy DeVos said children are “stoppers” of coronavirus.,"Secretário de Educação dos EUA Betsy Devos disse que as crianças são ""rolhas"" de coronavírus.",0
Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,O vídeo diz que máscaras de rosto são ineficazes na transmissão de mitigação da Covid-19 e são prejudiciais ao usuário.,0
"Photo shows former President Barack Obama, Dr. Anthony Fauci and Melinda Gates at the “Wuhan lab in 2015.”","A foto mostra o ex-presidente Barack Obama, Dr. Anthony Fauci e Melinda Gates no ""Wuhan Lab em 2015"".",0
"A photo claims to show Dr. Fauci, Melinda Gates and Barack Obama at the Wuhan Lab in 2015.","Uma foto afirma mostrar o Dr. Fauci, Melinda Gates e Barack Obama no Wuhan Lab em 2015.",0
Claim that Secretary of Education Betsy DeVos said ‘only’ .02% of kids are likely to die when they go back to school during the pandemic.,"Reivindique que a secretária de educação Betsy Devos disse ""apenas"" 0,02% das crianças provavelmente morrerem quando voltam para a escola durante a pandemia.",0
The U.S. government has approved a second round of coronavirus stimulus payments to everyone who signs up — and that the money will be forthcoming in “5-7 business days.”,"O governo U.S. aprovou uma segunda rodada de pagamentos de estímulo de coronavírus para todos que se inscrevem - e que o dinheiro estará disponível em ""5-7 dias úteis"".",0
Deaths from COVID-19 are nearing zero in the U.S.,Mortes de Covid-19 estão se aproximando de zero no U.S.,0
Using nasopharyngeal swabs for COVID-19 testing is unnecessary; saliva samples from mouth swabs is an equivalent substitute,Usar cotonetes nasofaríngeos para testes Covid-19 é desnecessário; Amostras de saliva da boca Swabs é um substituto equivalente,0
Articles shared hundreds of times on Facebook in multiple countries claim that holy communion has been banned in Toronto as part of the Canadian city’s response to the coronavirus pandemic.,Artigos compartilhados centenas de vezes no Facebook em países múltiplos afirmam que a Sagrada Comunhão foi banida em Toronto como parte da resposta da cidade canadense à pandemia de coronavírus.,0
Nasal swabs used to obtain samples for COVID-19 tests reach the blood-brain barrier and may damage it.,Swabs nasais usados ​​para obter amostras para testes Covid-19 atingem a barreira do cérebro sanguíneo e podem danificá-lo.,0
A spike in COVID-19 cases in the U.S. seen in June 2020 is due to increased testing.,Um pico em Covid-19 casos no U.S. Visto em junho 2020 deve-se ao aumento dos testes.,0
No one has died from the coronavirus; there are no antibodies that identify SARS-CoV-2; pathologists have no means of verifying whether a person was infected with SARS-CoV-2; SARS-CoV-2 has not fulfilled Koch’s postulates.,Ninguém morreu do coronavírus; Não há anticorpos que identificam SARS-Cov-2; Os patologistas não têm meios de verificar se uma pessoa foi infectada com a SARS-Cov-2; A SARS-COV-2 não cumpriu os postulados de Koch.,0
"Infant deaths decreased dramatically during the lockdown, when the number of vaccines administered was reduced; vaccines are a cause of sudden infant death syndrome","Mortes infantis diminuíram drasticamente durante o bloqueio, quando o número de vacinas administradas foi reduzida; vacinas são uma causa de síndrome de morte repentina infantil",0
Face masks don’t “protect against covid19 and other viruses.”,"Máscaras faciais não ""protegem contra o Covid19 e outros vírus"".",0
Antibodies for the common cold produce a positive COVID-19 test. False-positive results from COVID-19 antibody testing are behind the COVID-19 cases reported in the U.S.,Anticorpos para o resfriado comum produzem um teste positivo da Covid-19. Os resultados falso-positivos dos testes de anticorpos Covid-19 estão atrás dos casos Covid-19 relatados no U.S.,0
Ghislaine Maxwell — the recently arrested associate of Jeffrey Epstein — has tested positive for COVID-19 while in jail.,GHISLAINE MAXWELL - O Associado Recentemente preso de Jeffrey Epstein - testou positivo para a Covid-19 enquanto na cadeia.,0
U.S. hospital laboratories falsify COVID-19 tests to inflate the number of positive results. Nurses sent unused swabs for COVID-19 testing and they all came back positive.,Os laboratórios do Hospital U.S. Falsificam os testes Covid-19 para inflar o número de resultados positivos. Os enfermeiros enviaram cotonetes não utilizados para testes Covid-19 e todos voltaram positivos.,0
Gas sensors show that wearing a face mask leads to oxygen deficiency and carbon dioxide toxicity.,Os sensores de gás mostram que usar uma máscara facial leva à deficiência de oxigênio e à toxicidade de dióxido de carbono.,0
The reason why the COVID-19 mortality rate and cases have decreased is due to preexisting immunity from T cells,A razão pela qual a taxa de mortalidade Covid-19 diminuiu é devido à imunidade preexistente das células T,0
"The U.S. “went from 75,000 flu deaths last year in America to almost 0”; are there “allocation games being played to manipulate the truth?”","O U.S. ""passou de 75.000 mortes pela gripe no ano passado na América para quase 0""; Há ""jogos de alocação que estão sendo jogados para manipular a verdade""?",0
Some mouthwashes could help curb coronavirus,Alguns bochechos poderiam ajudar a reduzir o coronavírus,0
The World Health Organization confirmed that the coronavirus is no more deadly or dangerous than seasonal flu,A Organização Mundial da Saúde confirmou que o coronavírus não é mais mortal ou perigoso do que a gripe sazonal,0
The U.S. CDC said that the virus which causes COVID-19 was never airborne; masks are therefore worthless,"Os U.S. CDC disseram que o vírus que faz com que a Covid-19 nunca se via no ar; máscaras são, portanto, sem valor",0
Fewer flu cases being recorded this year because these cases are being diagnosed as COVID-19,"Menos casos de gripe sendo registrados este ano, porque esses casos estão sendo diagnosticados como Covid-19",0
Anthony Fauci co-authored a study published in 2008 showing that Spanish flu deaths were due to bacterial pneumonia from wearing face masks,Anthony Fauci co-autoria um estudo publicado em 2008 mostrando que as mortes por gripe espanholas eram devidas à pneumonia bacteriana de usar máscaras faciais,0
The World Doctors Alliance claims that COVID-19 is a type of flu and is not a pandemic; that PCR tests are up to 94% false positive; that only 98 COVID-19 related deaths have been reported in Ireland,A Aliança Mundial Doctors afirma que a Covid-19 é um tipo de gripe e não é uma pandemia; que os testes de PCR são até 94% falso positivo; que apenas 98 mortes relacionadas ao Covid-19 foram relatadas na Irlanda,0
"A CDC study published in September 2020 showed that more people wearing masks had COVID-19, therefore masks don’t work or make us more likely to catch COVID-19","Um estudo de CDC publicado em setembro 2020 mostrou que mais pessoas usando máscaras tinham Covid-19, portanto, máscaras não funcionam ou nos tornam mais propensos a pegar a Covid-19",0
The novel coronavirus that causes COVID-19 is a “normal flu virus.”,"O romance coronavírus que faz com que a Covid-19 seja um ""vírus normal da gripe"".",0
The genomic sequences of coronaviruses that support the hypothesis that the virus arose naturally are all fabricated and don’t actually exist,As sequências genômicas de coronavírus que apoiam a hipótese de que o vírus surgiu naturalmente são todos fabricados e realmente não existem,0
Mortality in the U.S. this year is not materially different from the previous 5 years,Mortalidade no U.S. Este ano não é materialmente diferente dos 5 anos anteriores,0
"If face masks work to protect us from viral respiratory illnesses like COVID-19 and the flu and we’ve been walking around in them for months, then why would anyone need a flu shot right now?","Se as máscaras faciais trabalharem para nos proteger de doenças respiratórias virais, como a Covid-19 e a gripe e estamos andando nelas por meses, então por que alguém precisaria de uma vacina contra a gripe agora?",0
The U.S. government has released their initial plans to force a vaccine on everyone; three potential vaccines are currently in Stage 3 trials in the U.S. and could be ready in weeks,O governo U.S. lançou seus planos iniciais para forçar uma vacina em todos; Três vacinas potenciais estão atualmente nos ensaios do Estágio 3 no U.S. e podem estar prontos em semanas,0
The Trump campaign sent out fundraising email asking to help the presiden after he was diagnosed with COVID-19.,A campanha Trump enviou e-mails de captação de recursos pedindo para ajudar o presiden depois que ele foi diagnosticado com a Covid-19.,0
"“Florida, Georgia,Idaho, South Dakota & Tennessee are now mask free!!!”","""Flórida, Geórgia, Idaho, South Dakota & Tennessee agora estão máscara grátis !!!""",0
COVID-19 is less deadly than seasonal flu,Covid-19 é menos mortal do que a gripe sazonal,0
"COVID-19 mortality rates are very low, therefore COVID-19 is not an important public health concern; if you are 70+ years old, you have a 0.054% chance of dying from COVID-19","As taxas de mortalidade Covid-19 são muito baixas, portanto, a Covid-19 não é uma importante preocupação de saúde pública; Se você tem mais de 70 anos, você tem uma chance de 0,054% de morrer de Covid-19",0
