status_id,status_created_at,annotation1,annotation2
1246142515515809792,Fri Apr 03 18:28:22 +0000 2020,conspiracy,
1246241575467978752,Sat Apr 04 01:02:00 +0000 2020,calling out or correction,
1246332318836338688,Sat Apr 04 07:02:35 +0000 2020,conspiracy,
1246349166915104768,Sat Apr 04 08:09:32 +0000 2020,conspiracy,
1246396108474966016,Sat Apr 04 11:16:03 +0000 2020,conspiracy,
1246452042681516034,Sat Apr 04 14:58:19 +0000 2020,conspiracy,
1246615739835928576,Sun Apr 05 01:48:48 +0000 2020,conspiracy,
1246729443156078597,Sun Apr 05 09:20:37 +0000 2020,conspiracy,
1246784967666884608,Sun Apr 05 13:01:15 +0000 2020,conspiracy,
1246808666281574401,Sun Apr 05 14:35:25 +0000 2020,calling out or correction,
1246890808621412352,Sun Apr 05 20:01:49 +0000 2020,conspiracy,
1246905431298936832,Sun Apr 05 20:59:55 +0000 2020,calling out or correction,
1246952140997709824,Mon Apr 06 00:05:32 +0000 2020,conspiracy,
1247043807998144515,Mon Apr 06 06:09:47 +0000 2020,conspiracy,
1247106231044575238,Mon Apr 06 10:17:50 +0000 2020,calling out or correction,
1247160695533133824,Mon Apr 06 13:54:15 +0000 2020,calling out or correction,
1247175598100938753,Mon Apr 06 14:53:28 +0000 2020,conspiracy,
1247180567730364423,Mon Apr 06 15:13:13 +0000 2020,calling out or correction,
1247185675696214016,Mon Apr 06 15:33:31 +0000 2020,calling out or correction,
1247236362102661126,Mon Apr 06 18:54:55 +0000 2020,calling out or correction,
1247240895520485383,Mon Apr 06 19:12:56 +0000 2020,calling out or correction,
1247289606774521856,Mon Apr 06 22:26:30 +0000 2020,politics,
1247337500315705344,Tue Apr 07 01:36:49 +0000 2020,calling out or correction,
1247423689789853697,Tue Apr 07 07:19:18 +0000 2020,conspiracy,
1247457909769785344,Tue Apr 07 09:35:16 +0000 2020,conspiracy,
1247463970400804864,Tue Apr 07 09:59:21 +0000 2020,calling out or correction,
1247540122020499457,Tue Apr 07 15:01:57 +0000 2020,calling out or correction,
1247544997966200832,Tue Apr 07 15:21:20 +0000 2020,true public health response,
1247551020823166983,Tue Apr 07 15:45:16 +0000 2020,calling out or correction,
1247580788557664256,Tue Apr 07 17:43:33 +0000 2020,true public health response,
1247616941159669761,Tue Apr 07 20:07:13 +0000 2020,calling out or correction,
1247619754728316935,Tue Apr 07 20:18:23 +0000 2020,sarcasm or satire,
1247667770940153858,Tue Apr 07 23:29:11 +0000 2020,false fact or prevention,
1247796696450355200,Wed Apr 08 08:01:30 +0000 2020,conspiracy,
1247879738342899712,Wed Apr 08 13:31:28 +0000 2020,politics,
1247880265122209792,Wed Apr 08 13:33:34 +0000 2020,sarcasm or satire,
1247937719843471360,Wed Apr 08 17:21:52 +0000 2020,commercial activity or promotion,
1247954864484700160,Wed Apr 08 18:30:00 +0000 2020,false fact or prevention,
1247968143097704449,Wed Apr 08 19:22:46 +0000 2020,calling out or correction,
1248010996137865217,Wed Apr 08 22:13:03 +0000 2020,conspiracy,
1248100111143571456,Thu Apr 09 04:07:09 +0000 2020,calling out or correction,
1248166413484699648,Thu Apr 09 08:30:37 +0000 2020,conspiracy,
1248231499746312192,Thu Apr 09 12:49:15 +0000 2020,sarcasm or satire,
1248256985100845057,Thu Apr 09 14:30:31 +0000 2020,calling out or correction,
1248258112898940930,Thu Apr 09 14:35:00 +0000 2020,true prevention,
1248372964136869888,Thu Apr 09 22:11:22 +0000 2020,sarcasm or satire,
1248373923210645509,Thu Apr 09 22:15:11 +0000 2020,conspiracy,
1248397936775401474,Thu Apr 09 23:50:36 +0000 2020,conspiracy,
1248422398312890369,Fri Apr 10 01:27:48 +0000 2020,true public health response,
1248507735433293824,Fri Apr 10 07:06:54 +0000 2020,politics,
1248605190455877634,Fri Apr 10 13:34:10 +0000 2020,conspiracy,
1248656710136295424,Fri Apr 10 16:58:53 +0000 2020,calling out or correction,
1248667327975108609,Fri Apr 10 17:41:04 +0000 2020,calling out or correction,
1248692142752452608,Fri Apr 10 19:19:41 +0000 2020,false fact or prevention,
1248730267302363141,Fri Apr 10 21:51:10 +0000 2020,conspiracy,
1248736149914488833,Fri Apr 10 22:14:33 +0000 2020,sarcasm or satire,
1248747650108674048,Fri Apr 10 23:00:15 +0000 2020,conspiracy,
1248756439713079296,Fri Apr 10 23:35:10 +0000 2020,conspiracy,
1248758617496408064,Fri Apr 10 23:43:49 +0000 2020,conspiracy,
1248760000278716416,Fri Apr 10 23:49:19 +0000 2020,conspiracy,
1248766581942800389,Sat Apr 11 00:15:28 +0000 2020,conspiracy,
1248823005414711296,Sat Apr 11 03:59:41 +0000 2020,ambiguous or hard to classify,
1248840898240065538,Sat Apr 11 05:10:47 +0000 2020,conspiracy,
1248898286703927297,Sat Apr 11 08:58:49 +0000 2020,calling out or correction,
1248981393557733376,Sat Apr 11 14:29:03 +0000 2020,true public health response,
1249075173808132097,Sat Apr 11 20:41:42 +0000 2020,conspiracy,
1249342508041220097,Sun Apr 12 14:24:00 +0000 2020,calling out or correction,
1249378182274449410,Sun Apr 12 16:45:45 +0000 2020,conspiracy,
1249404175504506880,Sun Apr 12 18:29:02 +0000 2020,sarcasm or satire,
1249411628455657477,Sun Apr 12 18:58:39 +0000 2020,sarcasm or satire,
1249472286526042112,Sun Apr 12 22:59:41 +0000 2020,conspiracy,
1249575128888799233,Mon Apr 13 05:48:21 +0000 2020,conspiracy,
1249765870177583106,Mon Apr 13 18:26:17 +0000 2020,news,
1249797065762385920,Mon Apr 13 20:30:15 +0000 2020,true public health response,
1249798286472511488,Mon Apr 13 20:35:06 +0000 2020,calling out or correction,
1249804633767280642,Mon Apr 13 21:00:19 +0000 2020,calling out or correction,
1249830582118301696,Mon Apr 13 22:43:26 +0000 2020,conspiracy,
1249850343661260801,Tue Apr 14 00:01:57 +0000 2020,conspiracy,
1249869760633942016,Tue Apr 14 01:19:07 +0000 2020,politics,
1249988535588970498,Tue Apr 14 09:11:05 +0000 2020,calling out or correction,
1250054449407520768,Tue Apr 14 13:33:00 +0000 2020,calling out or correction,
1250170666168524800,Tue Apr 14 21:14:48 +0000 2020,politics,
1250170744300068864,Tue Apr 14 21:15:07 +0000 2020,true public health response,
1250195724458844160,Tue Apr 14 22:54:22 +0000 2020,conspiracy,
1250334807352938499,Wed Apr 15 08:07:02 +0000 2020,conspiracy,
1250356481133817857,Wed Apr 15 09:33:10 +0000 2020,conspiracy,
1250419870493290496,Wed Apr 15 13:45:03 +0000 2020,calling out or correction,
1250428897524506630,Wed Apr 15 14:20:55 +0000 2020,calling out or correction,
1250467579988258819,Wed Apr 15 16:54:38 +0000 2020,conspiracy,
1250470555288920066,Wed Apr 15 17:06:27 +0000 2020,calling out or correction,
1250646698717859841,Thu Apr 16 04:46:23 +0000 2020,conspiracy,
1250650124088295425,Thu Apr 16 05:00:00 +0000 2020,calling out or correction,
1250774756128931843,Thu Apr 16 13:15:14 +0000 2020,calling out or correction,
1250799912838664193,Thu Apr 16 14:55:12 +0000 2020,true public health response,
1250804003878862848,Thu Apr 16 15:11:27 +0000 2020,true public health response,
1250904562120220675,Thu Apr 16 21:51:02 +0000 2020,sarcasm or satire,
1250904692470808583,Thu Apr 16 21:51:34 +0000 2020,true prevention,
1250914868741287936,Thu Apr 16 22:32:00 +0000 2020,calling out or correction,
1250934689810055170,Thu Apr 16 23:50:45 +0000 2020,calling out or correction,
1250983618568024064,Fri Apr 17 03:05:11 +0000 2020,conspiracy,
1251010455797104640,Fri Apr 17 04:51:49 +0000 2020,conspiracy,
1251120022799314945,Fri Apr 17 12:07:12 +0000 2020,conspiracy,
1251542260283400195,Sat Apr 18 16:05:02 +0000 2020,calling out or correction,
1251625768121229320,Sat Apr 18 21:36:51 +0000 2020,conspiracy,
1251625833460088832,Sat Apr 18 21:37:07 +0000 2020,conspiracy,
1251630141966606339,Sat Apr 18 21:54:14 +0000 2020,fake cure,
1251755991755972611,Sun Apr 19 06:14:19 +0000 2020,conspiracy,
1251768757086715904,Sun Apr 19 07:05:03 +0000 2020,calling out or correction,
1251806505483067395,Sun Apr 19 09:35:03 +0000 2020,calling out or correction,
1251843268062609408,Sun Apr 19 12:01:07 +0000 2020,calling out or correction,
1251844258132353024,Sun Apr 19 12:05:03 +0000 2020,true prevention,
1251964389776928769,Sun Apr 19 20:02:25 +0000 2020,conspiracy,
1251974280176234497,Sun Apr 19 20:41:43 +0000 2020,conspiracy,
1252292603455983626,Mon Apr 20 17:46:37 +0000 2020,fake cure,
1252292786474409984,Mon Apr 20 17:47:21 +0000 2020,conspiracy,
1252296393596772353,Mon Apr 20 18:01:41 +0000 2020,fake cure,
1252376900413997065,Mon Apr 20 23:21:35 +0000 2020,conspiracy,
1252391387833630733,Tue Apr 21 00:19:09 +0000 2020,conspiracy,
1252556158134444032,Tue Apr 21 11:13:54 +0000 2020,conspiracy,
1252595817174765568,Tue Apr 21 13:51:29 +0000 2020,calling out or correction,
1252607867179405312,Tue Apr 21 14:39:22 +0000 2020,calling out or correction,
1252618620225630212,Tue Apr 21 15:22:06 +0000 2020,calling out or correction,
1252958102703321088,Wed Apr 22 13:51:05 +0000 2020,politics,
1252976271119790080,Wed Apr 22 15:03:16 +0000 2020,calling out or correction,
1252979188258222080,Wed Apr 22 15:14:52 +0000 2020,calling out or correction,
1252979774957502464,Wed Apr 22 15:17:12 +0000 2020,news,
1253033894510641153,Wed Apr 22 18:52:15 +0000 2020,conspiracy,
1253186044431790087,Thu Apr 23 04:56:50 +0000 2020,fake cure,
1253187830685167616,Thu Apr 23 05:03:56 +0000 2020,fake cure,
1253188942108606465,Thu Apr 23 05:08:21 +0000 2020,fake cure,
1253240371586326528,Thu Apr 23 08:32:43 +0000 2020,conspiracy,
1253281235985502209,Thu Apr 23 11:15:06 +0000 2020,conspiracy,
1253300739369250818,Thu Apr 23 12:32:36 +0000 2020,calling out or correction,
1253407941924798465,Thu Apr 23 19:38:35 +0000 2020,calling out or correction,
1253453053073776640,Thu Apr 23 22:37:50 +0000 2020,calling out or correction,
1253460561410449408,Thu Apr 23 23:07:40 +0000 2020,conspiracy,
1253549088307417089,Fri Apr 24 04:59:27 +0000 2020,conspiracy,
1253579202076577797,Fri Apr 24 06:59:06 +0000 2020,fake cure,
1253626306882875397,Fri Apr 24 10:06:17 +0000 2020,calling out or correction,
1253637187817689091,Fri Apr 24 10:49:31 +0000 2020,calling out or correction,
1253641835907596294,Fri Apr 24 11:07:59 +0000 2020,politics,
1253651221904146432,Fri Apr 24 11:45:17 +0000 2020,conspiracy,
1253689122138529793,Fri Apr 24 14:15:53 +0000 2020,sarcasm or satire,
1253718542186360832,Fri Apr 24 16:12:48 +0000 2020,sarcasm or satire,
1253725200174153730,Fri Apr 24 16:39:15 +0000 2020,politics,
1253796264090628096,Fri Apr 24 21:21:38 +0000 2020,sarcasm or satire,
1253849497777639426,Sat Apr 25 00:53:10 +0000 2020,politics,
1253887299336708096,Sat Apr 25 03:23:22 +0000 2020,sarcasm or satire,
1253915598683136000,Sat Apr 25 05:15:50 +0000 2020,sarcasm or satire,
1253919973623250944,Sat Apr 25 05:33:13 +0000 2020,conspiracy,
1253950914206904320,Sat Apr 25 07:36:09 +0000 2020,calling out or correction,
1253969147416829955,Sat Apr 25 08:48:37 +0000 2020,calling out or correction,
1254014675928440832,Sat Apr 25 11:49:31 +0000 2020,conspiracy,
1254056227832762370,Sat Apr 25 14:34:38 +0000 2020,conspiracy,
1254123624597868544,Sat Apr 25 19:02:27 +0000 2020,conspiracy,
1254217312367976453,Sun Apr 26 01:14:44 +0000 2020,politics,
1254254686774849536,Sun Apr 26 03:43:14 +0000 2020,conspiracy,
1254344047541567491,Sun Apr 26 09:38:20 +0000 2020,ambiguous or hard to classify,
1254502760826859520,Sun Apr 26 20:09:00 +0000 2020,irrelevant,
1254513814680133633,Sun Apr 26 20:52:55 +0000 2020,conspiracy,
1254551266925015043,Sun Apr 26 23:21:45 +0000 2020,conspiracy,
1254574886090989568,Mon Apr 27 00:55:36 +0000 2020,conspiracy,
1254846060117340161,Mon Apr 27 18:53:09 +0000 2020,conspiracy,
1254860389256278018,Mon Apr 27 19:50:05 +0000 2020,conspiracy,
1254920346798624773,Mon Apr 27 23:48:20 +0000 2020,irrelevant,
1254920781638893568,Mon Apr 27 23:50:04 +0000 2020,politics,
1254968580011167746,Tue Apr 28 03:00:00 +0000 2020,true public health response,
1255119577152798720,Tue Apr 28 13:00:00 +0000 2020,true public health response,
1255255335339790336,Tue Apr 28 21:59:28 +0000 2020,conspiracy,
1255630966820868096,Wed Apr 29 22:52:05 +0000 2020,ambiguous or hard to classify,
1255693798278959104,Thu Apr 30 03:01:45 +0000 2020,conspiracy,
1255917511373139972,Thu Apr 30 17:50:43 +0000 2020,conspiracy,
1255931939116253189,Thu Apr 30 18:48:03 +0000 2020,conspiracy,
1256044506790666242,Fri May 01 02:15:21 +0000 2020,politics,
1256070359314505729,Fri May 01 03:58:04 +0000 2020,politics,
1256072277780766720,Fri May 01 04:05:42 +0000 2020,conspiracy,
1256074081314705408,Fri May 01 04:12:52 +0000 2020,news,
1256083307126837259,Fri May 01 04:49:31 +0000 2020,news,
1256084578525200385,Fri May 01 04:54:35 +0000 2020,irrelevant,
1256085718092460037,Fri May 01 04:59:06 +0000 2020,politics,
1256104354995527681,Fri May 01 06:13:10 +0000 2020,true prevention,
1256112715883479046,Fri May 01 06:46:23 +0000 2020,false fact or prevention,
1256119481350467584,Fri May 01 07:13:16 +0000 2020,true prevention,
1256131305680633856,Fri May 01 08:00:15 +0000 2020,conspiracy,
1256168748073005062,Fri May 01 10:29:02 +0000 2020,calling out or correction,
1256225679735226369,Fri May 01 14:15:16 +0000 2020,calling out or correction,
1256341467058110470,Fri May 01 21:55:22 +0000 2020,conspiracy,
1256501142298570754,Sat May 02 08:29:51 +0000 2020,conspiracy,
1256564248702042114,Sat May 02 12:40:37 +0000 2020,politics,
1256573223912853504,Sat May 02 13:16:17 +0000 2020,conspiracy,
1256574369532387330,Sat May 02 13:20:50 +0000 2020,conspiracy,
1256575016705155073,Sat May 02 13:23:24 +0000 2020,conspiracy,
1256908780186427394,Sun May 03 11:29:40 +0000 2020,conspiracy,
1257290192303644674,Mon May 04 12:45:15 +0000 2020,calling out or correction,
1257452418293534721,Mon May 04 23:29:53 +0000 2020,calling out or correction,
1257528486270365701,Tue May 05 04:32:09 +0000 2020,politics,
1257669127331893250,Tue May 05 13:51:00 +0000 2020,politics,
1257693573887205380,Tue May 05 15:28:09 +0000 2020,sarcasm or satire,
1257948653748019200,Wed May 06 08:21:45 +0000 2020,calling out or correction,
1258033892713529346,Wed May 06 14:00:27 +0000 2020,fake cure,
1258118107958095872,Wed May 06 19:35:06 +0000 2020,calling out or correction,
1258176742168113152,Wed May 06 23:28:05 +0000 2020,news,
1258200397984010241,Thu May 07 01:02:05 +0000 2020,conspiracy,
1258360619897503745,Thu May 07 11:38:45 +0000 2020,conspiracy,
1258660177919840256,Fri May 08 07:29:05 +0000 2020,calling out or correction,
1258663294304468992,Fri May 08 07:41:28 +0000 2020,politics,
1258816877607952386,Fri May 08 17:51:45 +0000 2020,fake cure,
1258829673817157635,Fri May 08 18:42:36 +0000 2020,calling out or correction,
1258872983113867266,Fri May 08 21:34:42 +0000 2020,conspiracy,
1258886610877386753,Fri May 08 22:28:51 +0000 2020,calling out or correction,
1258931106239348737,Sat May 09 01:25:40 +0000 2020,conspiracy,
1259096732228554754,Sat May 09 12:23:48 +0000 2020,conspiracy,
1259099360589209600,Sat May 09 12:34:15 +0000 2020,conspiracy,
1259103208166887424,Sat May 09 12:49:32 +0000 2020,conspiracy,
1259119942236098567,Sat May 09 13:56:02 +0000 2020,conspiracy,
1259121665914650624,Sat May 09 14:02:53 +0000 2020,conspiracy,
1259121742292942848,Sat May 09 14:03:11 +0000 2020,conspiracy,
1259128939622141953,Sat May 09 14:31:47 +0000 2020,calling out or correction,
1259478614631997440,Sun May 10 13:41:16 +0000 2020,politics,
1259521005418016768,Sun May 10 16:29:43 +0000 2020,conspiracy,
1259565389320683521,Sun May 10 19:26:05 +0000 2020,calling out or correction,
1259682636127141888,Mon May 11 03:11:58 +0000 2020,calling out or correction,
1259688164110655488,Mon May 11 03:33:56 +0000 2020,conspiracy,
1259855657727078400,Mon May 11 14:39:30 +0000 2020,true public health response,
1259883184482910214,Mon May 11 16:28:53 +0000 2020,conspiracy,
1260101635688353801,Tue May 12 06:56:56 +0000 2020,true public health response,
1260208671046488068,Tue May 12 14:02:15 +0000 2020,calling out or correction,
1260233952935186432,Tue May 12 15:42:43 +0000 2020,calling out or correction,
1260248125647749126,Tue May 12 16:39:02 +0000 2020,conspiracy,
1260322642613006336,Tue May 12 21:35:08 +0000 2020,politics,
1260336907256561665,Tue May 12 22:31:49 +0000 2020,conspiracy,
1260460296449261577,Wed May 13 06:42:07 +0000 2020,calling out or correction,
1260555394524610564,Wed May 13 13:00:00 +0000 2020,calling out or correction,
1260713938255314944,Wed May 13 23:30:00 +0000 2020,true public health response,
1260732681219911682,Thu May 14 00:44:29 +0000 2020,politics,
1260959333736763394,Thu May 14 15:45:07 +0000 2020,politics,
1260989279586725892,Thu May 14 17:44:06 +0000 2020,fake cure,
1261059876278751233,Thu May 14 22:24:38 +0000 2020,conspiracy,
1261060703152222214,Thu May 14 22:27:55 +0000 2020,conspiracy,
1261323186194481158,Fri May 15 15:50:56 +0000 2020,conspiracy,
1261323828916961280,Fri May 15 15:53:29 +0000 2020,politics,
1261442077230956544,Fri May 15 23:43:22 +0000 2020,conspiracy,
1261466564215226368,Sat May 16 01:20:40 +0000 2020,fake cure,
1261493419832233990,Sat May 16 03:07:23 +0000 2020,politics,
1261543082383851520,Sat May 16 06:24:43 +0000 2020,conspiracy,
1261713446497914880,Sat May 16 17:41:41 +0000 2020,ambiguous or hard to classify,
1261997903108808704,Sun May 17 12:32:01 +0000 2020,fake cure,
